/opt/anaconda3/lib/python3.12/site-packages/geppy/__init__.py:26: UserWarning: pkg_resources is deprecated as an API. See https://setuptools.pypa.io/en/latest/pkg_resources.html. The pkg_resources package is slated for removal as early as 2025-11-30. Refrain from using this package or pin to Setuptools<81.
  from pkg_resources import get_distribution, DistributionNotFound
hff library OK (test fitness: (0.1415394733244273,))
registry: ['circle_area', 'gravity', 'coulomb', 'pendulum', 'keplers3', 'ideal_gas', 'I_6_2a', 'I_6_2', 'I_6_2b', 'I_8_14', 'I_9_18', 'I_10_7', 'I_11_19', 'I_12_1', 'I_12_2', 'I_12_4', 'I_12_5', 'I_12_11', 'I_13_4', 'I_13_12', 'I_14_3', 'I_14_4', 'I_15_3x', 'I_15_3t', 'I_15_1', 'I_16_6', 'I_18_4', 'I_18_12', 'I_18_14', 'I_24_6', 'I_25_13', 'I_26_2', 'I_27_6', 'I_29_4', 'I_29_16', 'I_30_3', 'I_30_5', 'I_32_5', 'I_32_17', 'I_34_8', 'I_34_1', 'I_34_14', 'I_34_27', 'I_37_4', 'I_38_12', 'I_39_1', 'I_39_11', 'I_39_22', 'I_40_1', 'I_41_16', 'I_43_16', 'I_43_31', 'I_43_43', 'I_44_4', 'I_47_23', 'I_48_2', 'I_50_26', 'II_2_42', 'II_3_24', 'II_4_23', 'II_6_11', 'II_6_15a', 'II_6_15b', 'II_8_7', 'II_8_31', 'II_10_9', 'II_11_3', 'II_11_17', 'II_11_20', 'II_11_27', 'II_11_28', 'II_13_17', 'II_13_23', 'II_13_34', 'II_15_4', 'II_15_5', 'II_21_32', 'II_24_17', 'II_27_16', 'II_27_18', 'II_34_2a', 'II_34_2', 'II_34_11', 'II_34_29a', 'II_34_29b', 'II_35_18', 'II_35_21', 'II_36_38', 'II_37_1', 'II_38_3', 'II_38_14', 'III_4_32', 'III_4_33', 'III_7_38', 'III_8_54', 'III_9_52', 'III_10_19', 'III_12_43', 'III_13_18', 'III_14_14', 'III_15_12', 'III_15_14', 'III_15_27', 'III_17_37', 'III_19_51', 'III_21_20', 'test_1', 'test_2', 'test_3', 'test_4', 'test_5', 'test_6', 'test_7', 'test_8', 'test_9', 'test_10', 'test_11', 'test_12', 'test_13', 'test_14', 'test_15', 'test_16', 'test_17', 'test_18', 'test_19', 'test_20']
[feynman override] head_length=48 (keep n_genes=3, avgval linker)
Selected problem: II_4_23
  Description : Feynman I-III II.4.23: Volt = q/(4*pi*epsilon*r)
  Variables   : ['q', 'epsilon', 'r']
  Train range : {'q': (1.0, 5.0), 'epsilon': (1.0, 5.0), 'r': (1.0, 5.0)}
  Extrap range: {'q': (1.0, 7.5), 'epsilon': (1.0, 7.5), 'r': (1.0, 7.5)}
  Truth       : q/(4*pi*epsilon*r)
  ✓ cache hit  (data/equations/II_4_23, key=da8d14bc068bb563)
  train           (800, 4)  target range=[0.003924, 0.2784]
  val             (200, 4)  target range=[0.003929, 0.2359]
  holdout         (200, 4)  target range=[0.004948, 0.2284]
  extrapolation   (200, 4)  target range=[0.002177, 0.1569]
  saved figure → data/figures/II_4_23/eda_pairplot.png
Wide primitive set enabled: sin, cos, exp, log added.
[E22 rules] variable pattern tags: {'coulomb_form'}
[E22/23 rules] static candidate count: 1
[E22/23 rules] allowed to take a fitness slot (exact): 0
  [sum_sq_all/sum_sq] a=-0.0010 b=7.1917e-02 1-R²_va=9.7117e-01
[fuller] gene operators ACTIVE (denoise=0.2 physics=0.2 snap=1.0 concretize=0.05)
Wrapper scope: per_island  (island → wrapper map: ['identity', 'identity'])
Genes: head_length=48, n_genes=3, rnc_array_length=10
Population: (per-island, see below), elites: 2, generations: 400, migration FREQ: 30
  pump per-island sizes: intake=100 (tournsize=8), champion=50 (tournsize=5)
Initialising evolution at 2026-09-19 06:22:16.604082
 gen  deme   evals     min fitness          mse_tr          mse_va         max_err      mse_extrap  one_minus_r2_tr  one_minus_r2_va
  18     1      50               0    0.0004522803  0.000349291202     0.115636829  0.000874753978      0.33264584     0.382457842
  19     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  19     1      50               0    0.0004522803  0.000349291202     0.115636829  0.000874753978      0.33264584     0.382457842
  20     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  20     1      50               0    0.0004522803  0.000349291202     0.115636829  0.000874753978      0.33264584     0.382457842
--------- pump migration: intra (promote-2 + intake-reset) ---------
  21     0     100               0  0.000508387214  0.000440123949     0.118023119   0.00106708872     0.373911691     0.481915533
  21     1      50               0    0.0004522803  0.000349291202     0.115636829  0.000874753978      0.33264584     0.382457842
  22     0     100               0  0.000508387214  0.000440123949     0.118023119   0.00106708872     0.373911691     0.481915533
  22     1      50               0    0.0004522803  0.000349291202     0.115636829  0.000874753978      0.33264584     0.382457842
  23     0     100               0  0.000508387214  0.000440123949     0.118023119   0.00106708872     0.373911691     0.481915533
  23     1      50               0    0.0004522803  0.000349291202     0.115636829  0.000874753978      0.33264584     0.382457842
  24     0     100               0  0.000508387214  0.000440123949     0.118023119   0.00106708872     0.373911691     0.481915533
  24     1      50               0    0.0004522803  0.000349291202     0.115636829  0.000874753978      0.33264584     0.382457842
  25     0     100               0  0.000508387214  0.000440123949     0.118023119   0.00106708872     0.373911691     0.481915533
  25     1      50               0    0.0004522803  0.000349291202     0.115636829  0.000874753978      0.33264584     0.382457842
  26     0     100               0  0.000508387214  0.000440123949     0.118023119   0.00106708872     0.373911691     0.481915533
  26     1      50               0    0.0004522803  0.000349291202     0.115636829  0.000874753978      0.33264584     0.382457842
  27     0     100               0  0.000508387214  0.000440123949     0.118023119   0.00106708872     0.373911691     0.481915533
  27     1      50               0    0.0004522803  0.000349291202     0.115636829  0.000874753978      0.33264584     0.382457842
  28     0     100               0  0.000508387214  0.000440123949     0.118023119   0.00106708872     0.373911691     0.481915533
  28     1      50               0    0.0004522803  0.000349291202     0.115636829  0.000874753978      0.33264584     0.382457842
  29     0     100               0  0.000508387214  0.000440123949     0.118023119   0.00106708872     0.373911691     0.481915533
  29     1      50               0    0.0004522803  0.000349291202     0.115636829  0.000874753978      0.33264584     0.382457842
  30     0     100               0  0.000508387214  0.000440123949     0.118023119   0.00106708872     0.373911691     0.481915533
  30     1      50               0    0.0004522803  0.000349291202     0.115636829  0.000874753978      0.33264584     0.382457842
--------- pump migration: intra (promote-2 + intake-reset) ---------
  31     0     100               0  0.000508387214  0.000440123949     0.118023119   0.00106708872     0.373911691     0.481915533
  31     1      50               0  0.000508387214  0.000440123949     0.118023119   0.00106708872     0.373911691     0.481915533
  32     0     100               0  0.000508387214  0.000440123949     0.118023119   0.00106708872     0.373911691     0.481915533
  32     1      50               0  0.000508387214  0.000440123949     0.118023119   0.00106708872     0.373911691     0.481915533
  33     0     100               0  0.000508387214  0.000440123949     0.118023119   0.00106708872     0.373911691     0.481915533
  33     1      50               0  0.000508387214  0.000440123949     0.118023119   0.00106708872     0.373911691     0.481915533
  34     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  34     1      50               0  0.000508387214  0.000440123949     0.118023119   0.00106708872     0.373911691     0.481915533
  35     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  35     1      50               0  0.000508387214  0.000440123949     0.118023119   0.00106708872     0.373911691     0.481915533
  36     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  36     1      50               0  0.000508387214  0.000440123949     0.118023119   0.00106708872     0.373911691     0.481915533
  37     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  37     1      50               0  0.000508387214  0.000440123949     0.118023119   0.00106708872     0.373911691     0.481915533
  38     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  38     1      50               0  0.000508387214  0.000440123949     0.118023119   0.00106708872     0.373911691     0.481915533
  39     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  39     1      50               0  0.000508387214  0.000440123949     0.118023119   0.00106708872     0.373911691     0.481915533
  40     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  40     1      50               0  0.000508387214  0.000440123949     0.118023119   0.00106708872     0.373911691     0.481915533
--------- pump migration: intra (promote-2 + intake-reset) ---------
  41     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  41     1      50               0  0.000508387214  0.000440123949     0.118023119   0.00106708872     0.373911691     0.481915533
  42     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  42     1      50               0  0.000508387214  0.000440123949     0.118023119   0.00106708872     0.373911691     0.481915533
  43     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  43     1      50               0  0.000508387214  0.000440123949     0.118023119   0.00106708872     0.373911691     0.481915533
  44     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  44     1      50               0  0.000508387214  0.000440123949     0.118023119   0.00106708872     0.373911691     0.481915533
  45     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  45     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  46     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  46     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  47     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  47     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  48     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  48     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  49     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  49     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  50     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  50     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
--------- pump migration: intra (promote-2 + intake-reset) ---------
  51     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  51     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  52     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  52     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  53     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  53     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  54     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  54     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  55     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  55     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  56     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  56     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  57     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  57     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  58     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  58     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  59     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  59     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  60     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  60     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
--------- pump migration: intra (promote-2 + intake-reset) + cross ---------
  61     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  61     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  62     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  62     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  63     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  63     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  64     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  64     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  65     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  65     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  66     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  66     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  67     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  67     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  68     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  68     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  69     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  69     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  70     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  70     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
--------- pump migration: intra (promote-2 + intake-reset) ---------
  71     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  71     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  72     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  72     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  73     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  73     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  74     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  74     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  75     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  75     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  76     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  76     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  77     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  77     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  78     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  78     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  79     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  79     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  80     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  80     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
--------- pump migration: intra (promote-2 + intake-reset) ---------
  81     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  81     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  82     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  82     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  83     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  83     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  84     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  84     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  85     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  85     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  86     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  86     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  87     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  87     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  88     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  88     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  89     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  89     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  90     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  90     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
--------- pump migration: intra (promote-2 + intake-reset) + cross ---------
  91     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  91     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  92     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  92     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  93     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  93     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  94     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  94     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  95     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  95     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  96     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  96     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  97     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  97     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  98     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  98     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  99     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
  99     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
 100     0     100               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
 100     1      50               0  0.000152109725  0.000105409982     0.031249177  0.000489459505     0.111874577     0.115419094
--------- pump migration: intra (promote-2 + intake-reset) ---------
